reading_id,timestamp_utc,home_id,panel_rated_amps,voltage,safety_threshold_a,appliance_id,appliance_name,location,priority_category,rated_kw,state,power_kw,current_a,panel_total_current_a,panel_headroom_a,alert_level
r-02722,2026-07-11T06:30:19Z,home-034,125,240,100,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.545,2.27,10.94,89.06,NORMAL
r-02723,2026-07-11T06:30:19Z,home-034,125,240,100,ac_window,Window A/C unit,indoor,comfort,1.1,OFF,0,0,10.94,89.06,NORMAL
r-02724,2026-07-11T06:30:19Z,home-034,125,240,100,hot_tub,Hot tub heater,outdoor,deferable,4,OFF,0,0,10.94,89.06,NORMAL
r-02725,2026-07-11T06:30:19Z,home-034,125,240,100,induction_stove,Induction stove,indoor,user_driven,7,OFF,0,0,10.94,89.06,NORMAL
r-02726,2026-07-11T06:30:19Z,home-034,125,240,100,solar_inverter,Solar inverter,outdoor,generation,-5,OFF,0,0,10.94,89.06,NORMAL
r-02727,2026-07-11T06:30:19Z,home-034,125,240,100,sump_pump,Sump pump,indoor,critical,0.75,ON,0.6,2.5,10.94,89.06,NORMAL
r-02728,2026-07-11T06:30:19Z,home-034,125,240,100,hp_water_heater,Heat-pump water heater,indoor,flexible,1.5,ON,0.828,3.45,10.94,89.06,NORMAL
r-02729,2026-07-11T06:30:19Z,home-034,125,240,100,dryer,Electric dryer,indoor,deferable,5,OFF,0,0,10.94,89.06,NORMAL
r-02730,2026-07-11T08:45:34Z,home-034,125,240,100,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.159,0.66,38.52,61.48,NORMAL
r-02731,2026-07-11T08:45:34Z,home-034,125,240,100,lighting,Lighting circuits,indoor,critical,0.5,ON,0.294,1.23,38.52,61.48,NORMAL
r-02732,2026-07-11T08:45:34Z,home-034,125,240,100,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.387,1.61,38.52,61.48,NORMAL
r-02733,2026-07-11T08:45:34Z,home-034,125,240,100,ac_window,Window A/C unit,indoor,comfort,1.1,OFF,0,0,38.52,61.48,NORMAL
r-02734,2026-07-11T08:45:34Z,home-034,125,240,100,hot_tub,Hot tub heater,outdoor,deferable,4,OFF,0,0,38.52,61.48,NORMAL
r-02735,2026-07-11T08:45:34Z,home-034,125,240,100,induction_stove,Induction stove,indoor,user_driven,7,ON,6.703,27.93,38.52,61.48,NORMAL
r-02736,2026-07-11T08:45:34Z,home-034,125,240,100,solar_inverter,Solar inverter,outdoor,generation,-5,OFF,0,0,38.52,61.48,NORMAL
r-02737,2026-07-11T08:45:34Z,home-034,125,240,100,sump_pump,Sump pump,indoor,critical,0.75,ON,0.461,1.92,38.52,61.48,NORMAL
r-02738,2026-07-11T08:45:34Z,home-034,125,240,100,hp_water_heater,Heat-pump water heater,indoor,flexible,1.5,ON,1.241,5.17,38.52,61.48,NORMAL
r-02739,2026-07-11T08:45:34Z,home-034,125,240,100,dryer,Electric dryer,indoor,deferable,5,OFF,0,0,38.52,61.48,NORMAL
r-02740,2026-07-11T12:00:07Z,home-034,125,240,100,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.126,0.53,0,100,NORMAL
r-02741,2026-07-11T12:00:07Z,home-034,125,240,100,lighting,Lighting circuits,indoor,critical,0.5,ON,0.455,1.9,0,100,NORMAL
r-02742,2026-07-11T12:00:07Z,home-034,125,240,100,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.56,2.33,0,100,NORMAL
r-02743,2026-07-11T12:00:07Z,home-034,125,240,100,ac_window,Window A/C unit,indoor,comfort,1.1,OFF,0,0,0,100,NORMAL
r-02744,2026-07-11T12:00:07Z,home-034,125,240,100,hot_tub,Hot tub heater,outdoor,deferable,4,OFF,0,0,0,100,NORMAL
r-02745,2026-07-11T12:00:07Z,home-034,125,240,100,induction_stove,Induction stove,indoor,user_driven,7,OFF,0,0,0,100,NORMAL
r-02746,2026-07-11T12:00:07Z,home-034,125,240,100,solar_inverter,Solar inverter,outdoor,generation,-5,ON,-3.987,16.61,0,100,NORMAL
r-02747,2026-07-11T12:00:07Z,home-034,125,240,100,sump_pump,Sump pump,indoor,critical,0.75,ON,0.511,2.13,0,100,NORMAL
r-02748,2026-07-11T12:00:07Z,home-034,125,240,100,hp_water_heater,Heat-pump water heater,indoor,flexible,1.5,ON,0.891,3.71,0,100,NORMAL
r-02749,2026-07-11T12:00:07Z,home-034,125,240,100,dryer,Electric dryer,indoor,deferable,5,OFF,0,0,0,100,NORMAL
r-02750,2026-07-11T17:30:31Z,home-034,125,240,100,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.196,0.82,46.23,53.77,NORMAL
r-02751,2026-07-11T17:30:31Z,home-034,125,240,100,lighting,Lighting circuits,indoor,critical,0.5,ON,0.355,1.48,46.23,53.77,NORMAL
r-02752,2026-07-11T17:30:31Z,home-034,125,240,100,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.511,2.13,46.23,53.77,NORMAL
r-02753,2026-07-11T17:30:31Z,home-034,125,240,100,ac_window,Window A/C unit,indoor,comfort,1.1,ON,0.746,3.11,46.23,53.77,NORMAL
r-02754,2026-07-11T17:30:31Z,home-034,125,240,100,hot_tub,Hot tub heater,outdoor,deferable,4,ON,2.548,10.62,46.23,53.77,NORMAL
r-02755,2026-07-11T17:30:31Z,home-034,125,240,100,induction_stove,Induction stove,indoor,user_driven,7,ON,4.884,20.35,46.23,53.77,NORMAL
r-02756,2026-07-11T17:30:31Z,home-034,125,240,100,solar_inverter,Solar inverter,outdoor,generation,-5,OFF,0,0,46.23,53.77,NORMAL
r-02757,2026-07-11T17:30:31Z,home-034,125,240,100,sump_pump,Sump pump,indoor,critical,0.75,ON,0.647,2.7,46.23,53.77,NORMAL
r-02758,2026-07-11T17:30:31Z,home-034,125,240,100,hp_water_heater,Heat-pump water heater,indoor,flexible,1.5,ON,1.208,5.03,46.23,53.77,NORMAL
r-02759,2026-07-11T17:30:31Z,home-034,125,240,100,dryer,Electric dryer,indoor,deferable,5,OFF,0,0,46.23,53.77,NORMAL
r-02760,2026-07-11T19:45:27Z,home-034,125,240,100,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.125,0.52,31.85,68.15,NORMAL
r-02761,2026-07-11T19:45:27Z,home-034,125,240,100,lighting,Lighting circuits,indoor,critical,0.5,ON,0.345,1.44,31.85,68.15,NORMAL
r-02762,2026-07-11T19:45:27Z,home-034,125,240,100,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.542,2.26,31.85,68.15,NORMAL
r-02763,2026-07-11T19:45:27Z,home-034,125,240,100,ac_window,Window A/C unit,indoor,comfort,1.1,OFF,0,0,31.85,68.15,NORMAL
r-02764,2026-07-11T19:45:27Z,home-034,125,240,100,hot_tub,Hot tub heater,outdoor,deferable,4,OFF,0,0,31.85,68.15,NORMAL
r-02765,2026-07-11T19:45:27Z,home-034,125,240,100,induction_stove,Induction stove,indoor,user_driven,7,ON,4.982,20.76,31.85,68.15,NORMAL
r-02766,2026-07-11T19:45:27Z,home-034,125,240,100,solar_inverter,Solar inverter,outdoor,generation,-5,OFF,0,0,31.85,68.15,NORMAL
r-02767,2026-07-11T19:45:27Z,home-034,125,240,100,sump_pump,Sump pump,indoor,critical,0.75,ON,0.524,2.18,31.85,68.15,NORMAL
r-02768,2026-07-11T19:45:27Z,home-034,125,240,100,hp_water_heater,Heat-pump water heater,indoor,flexible,1.5,ON,1.126,4.69,31.85,68.15,NORMAL
r-02769,2026-07-11T19:45:27Z,home-034,125,240,100,dryer,Electric dryer,indoor,deferable,5,OFF,0,0,31.85,68.15,NORMAL
r-02770,2026-07-11T22:10:31Z,home-034,125,240,100,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.16,0.67,49.98,50.02,NORMAL
r-02771,2026-07-11T22:10:31Z,home-034,125,240,100,lighting,Lighting circuits,indoor,critical,0.5,ON,0.315,1.31,49.98,50.02,NORMAL
r-02772,2026-07-11T22:10:31Z,home-034,125,240,100,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.494,2.06,49.98,50.02,NORMAL
r-02773,2026-07-11T22:10:31Z,home-034,125,240,100,ac_window,Window A/C unit,indoor,comfort,1.1,OFF,0,0,49.98,50.02,NORMAL
r-02774,2026-07-11T22:10:31Z,home-034,125,240,100,hot_tub,Hot tub heater,outdoor,deferable,4,OFF,0,0,49.98,50.02,NORMAL
r-02775,2026-07-11T22:10:31Z,home-034,125,240,100,induction_stove,Induction stove,indoor,user_driven,7,ON,5.547,23.11,49.98,50.02,NORMAL
r-02776,2026-07-11T22:10:31Z,home-034,125,240,100,solar_inverter,Solar inverter,outdoor,generation,-5,OFF,0,0,49.98,50.02,NORMAL
r-02777,2026-07-11T22:10:31Z,home-034,125,240,100,sump_pump,Sump pump,indoor,critical,0.75,ON,0.712,2.97,49.98,50.02,NORMAL
r-02778,2026-07-11T22:10:31Z,home-034,125,240,100,hp_water_heater,Heat-pump water heater,indoor,flexible,1.5,ON,0.876,3.65,49.98,50.02,NORMAL
r-02779,2026-07-11T22:10:31Z,home-034,125,240,100,dryer,Electric dryer,indoor,deferable,5,ON,3.891,16.21,49.98,50.02,NORMAL
r-02780,2026-07-11T00:15:57Z,home-035,125,240,100,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.2,0.83,20.59,79.41,NORMAL
r-02781,2026-07-11T00:15:57Z,home-035,125,240,100,lighting,Lighting circuits,indoor,critical,0.5,ON,0.381,1.59,20.59,79.41,NORMAL
r-02782,2026-07-11T00:15:57Z,home-035,125,240,100,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.539,2.25,20.59,79.41,NORMAL
r-02783,2026-07-11T00:15:57Z,home-035,125,240,100,outdoor_lighting,Outdoor / landscape lighting,outdoor,flexible,0.3,ON,0.195,0.81,20.59,79.41,NORMAL
r-02784,2026-07-11T00:15:57Z,home-035,125,240,100,well_pump,Well water pump,outdoor,critical,1,ON,0.897,3.74,20.59,79.41,NORMAL
r-02785,2026-07-11T00:15:57Z,home-035,125,240,100,space_heater,Plug-in space heater,indoor,comfort,1.5,OFF,0,0,20.59,79.41,NORMAL
r-02786,2026-07-11T00:15:57Z,home-035,125,240,100,dishwasher,Dishwasher,indoor,flexible,1.2,OFF,0,0,20.59,79.41,NORMAL
r-02787,2026-07-11T00:15:57Z,home-035,125,240,100,heat_pump,Heat pump HVAC,outdoor,comfort,3.5,ON,2.729,11.37,20.59,79.41,NORMAL
r-02788,2026-07-11T00:15:57Z,home-035,125,240,100,microwave,Microwave,indoor,user_driven,1.2,OFF,0,0,20.59,79.41,NORMAL
r-02789,2026-07-11T00:15:57Z,home-035,125,240,100,pool_pump,Pool pump,outdoor,deferable,1.1,OFF,0,0,20.59,79.41,NORMAL
r-02790,2026-07-11T06:30:42Z,home-035,125,240,100,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.131,0.55,30.81,69.19,NORMAL
r-02791,2026-07-11T06:30:42Z,home-035,125,240,100,lighting,Lighting circuits,indoor,critical,0.5,ON,0.492,2.05,30.81,69.19,NORMAL
r-02792,2026-07-11T06:30:42Z,home-035,125,240,100,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.595,2.48,30.81,69.19,NORMAL
r-02793,2026-07-11T06:30:42Z,home-035,125,240,100,outdoor_lighting,Outdoor / landscape lighting,outdoor,flexible,0.3,OFF,0,0,30.81,69.19,NORMAL
r-02794,2026-07-11T06:30:42Z,home-035,125,240,100,well_pump,Well water pump,outdoor,critical,1,ON,0.891,3.71,30.81,69.19,NORMAL
r-02795,2026-07-11T06:30:42Z,home-035,125,240,100,space_heater,Plug-in space heater,indoor,comfort,1.5,ON,0.932,3.88,30.81,69.19,NORMAL
r-02796,2026-07-11T06:30:42Z,home-035,125,240,100,dishwasher,Dishwasher,indoor,flexible,1.2,OFF,0,0,30.81,69.19,NORMAL
r-02797,2026-07-11T06:30:42Z,home-035,125,240,100,heat_pump,Heat pump HVAC,outdoor,comfort,3.5,ON,3.299,13.75,30.81,69.19,NORMAL
r-02798,2026-07-11T06:30:42Z,home-035,125,240,100,microwave,Microwave,indoor,user_driven,1.2,ON,1.055,4.4,30.81,69.19,NORMAL
r-02799,2026-07-11T06:30:42Z,home-035,125,240,100,pool_pump,Pool pump,outdoor,deferable,1.1,OFF,0,0,30.81,69.19,NORMAL
r-02800,2026-07-11T08:45:02Z,home-035,125,240,100,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.13,0.54,31.89,68.11,NORMAL
r-02801,2026-07-11T08:45:02Z,home-035,125,240,100,lighting,Lighting circuits,indoor,critical,0.5,ON,0.385,1.6,31.89,68.11,NORMAL
r-02802,2026-07-11T08:45:02Z,home-035,125,240,100,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.347,1.45,31.89,68.11,NORMAL
r-02803,2026-07-11T08:45:02Z,home-035,125,240,100,outdoor_lighting,Outdoor / landscape lighting,outdoor,flexible,0.3,OFF,0,0,31.89,68.11,NORMAL
r-02804,2026-07-11T08:45:02Z,home-035,125,240,100,well_pump,Well water pump,outdoor,critical,1,ON,0.569,2.37,31.89,68.11,NORMAL
r-02805,2026-07-11T08:45:02Z,home-035,125,240,100,space_heater,Plug-in space heater,indoor,comfort,1.5,ON,1.438,5.99,31.89,68.11,NORMAL
r-02806,2026-07-11T08:45:02Z,home-035,125,240,100,dishwasher,Dishwasher,indoor,flexible,1.2,OFF,0,0,31.89,68.11,NORMAL
r-02807,2026-07-11T08:45:02Z,home-035,125,240,100,heat_pump,Heat pump HVAC,outdoor,comfort,3.5,ON,2.641,11,31.89,68.11,NORMAL
r-02808,2026-07-11T08:45:02Z,home-035,125,240,100,microwave,Microwave,indoor,user_driven,1.2,ON,1.19,4.96,31.89,68.11,NORMAL
r-02809,2026-07-11T08:45:02Z,home-035,125,240,100,pool_pump,Pool pump,outdoor,deferable,1.1,ON,0.953,3.97,31.89,68.11,NORMAL
r-02810,2026-07-11T12:00:33Z,home-035,125,240,100,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.167,0.7,10.71,89.29,NORMAL
r-02811,2026-07-11T12:00:33Z,home-035,125,240,100,lighting,Lighting circuits,indoor,critical,0.5,ON,0.337,1.4,10.71,89.29,NORMAL
r-02812,2026-07-11T12:00:33Z,home-035,125,240,100,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.53,2.21,10.71,89.29,NORMAL
r-02813,2026-07-11T12:00:33Z,home-035,125,240,100,outdoor_lighting,Outdoor / landscape lighting,outdoor,flexible,0.3,OFF,0,0,10.71,89.29,NORMAL
r-02814,2026-07-11T12:00:33Z,home-035,125,240,100,well_pump,Well water pump,outdoor,critical,1,ON,0.807,3.36,10.71,89.29,NORMAL
r-02815,2026-07-11T12:00:33Z,home-035,125,240,100,space_heater,Plug-in space heater,indoor,comfort,1.5,OFF,0,0,10.71,89.29,NORMAL
r-02816,2026-07-11T12:00:33Z,home-035,125,240,100,dishwasher,Dishwasher,indoor,flexible,1.2,OFF,0,0,10.71,89.29,NORMAL
r-02817,2026-07-11T12:00:33Z,home-035,125,240,100,heat_pump,Heat pump HVAC,outdoor,comfort,3.5,OFF,0,0,10.71,89.29,NORMAL
r-02818,2026-07-11T12:00:33Z,home-035,125,240,100,microwave,Microwave,indoor,user_driven,1.2,OFF,0,0,10.71,89.29,NORMAL
r-02819,2026-07-11T12:00:33Z,home-035,125,240,100,pool_pump,Pool pump,outdoor,deferable,1.1,ON,0.73,3.04,10.71,89.29,NORMAL
r-02820,2026-07-11T17:30:58Z,home-035,125,240,100,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.13,0.54,31.6,68.4,NORMAL
r-02821,2026-07-11T17:30:58Z,home-035,125,240,100,lighting,Lighting circuits,indoor,critical,0.5,ON,0.366,1.52,31.6,68.4,NORMAL
r-02822,2026-07-11T17:30:58Z,home-035,125,240,100,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.551,2.3,31.6,68.4,NORMAL
r-02823,2026-07-11T17:30:58Z,home-035,125,240,100,outdoor_lighting,Outdoor / landscape lighting,outdoor,flexible,0.3,ON,0.272,1.13,31.6,68.4,NORMAL
r-02824,2026-07-11T17:30:58Z,home-035,125,240,100,well_pump,Well water pump,outdoor,critical,1,ON,0.949,3.95,31.6,68.4,NORMAL
r-02825,2026-07-11T17:30:58Z,home-035,125,240,100,space_heater,Plug-in space heater,indoor,comfort,1.5,ON,1.42,5.92,31.6,68.4,NORMAL
r-02826,2026-07-11T17:30:58Z,home-035,125,240,100,dishwasher,Dishwasher,indoor,flexible,1.2,ON,0.784,3.27,31.6,68.4,NORMAL
r-02827,2026-07-11T17:30:58Z,home-035,125,240,100,heat_pump,Heat pump HVAC,outdoor,comfort,3.5,ON,2.367,9.86,31.6,68.4,NORMAL
r-02828,2026-07-11T17:30:58Z,home-035,125,240,100,microwave,Microwave,indoor,user_driven,1.2,ON,0.745,3.1,31.6,68.4,NORMAL
r-02829,2026-07-11T17:30:58Z,home-035,125,240,100,pool_pump,Pool pump,outdoor,deferable,1.1,OFF,0,0,31.6,68.4,NORMAL
r-02830,2026-07-11T19:45:52Z,home-035,125,240,100,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.121,0.5,24.32,75.68,NORMAL
r-02831,2026-07-11T19:45:52Z,home-035,125,240,100,lighting,Lighting circuits,indoor,critical,0.5,ON,0.327,1.36,24.32,75.68,NORMAL
r-02832,2026-07-11T19:45:52Z,home-035,125,240,100,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.549,2.29,24.32,75.68,NORMAL
r-02833,2026-07-11T19:45:52Z,home-035,125,240,100,outdoor_lighting,Outdoor / landscape lighting,outdoor,flexible,0.3,ON,0.23,0.96,24.32,75.68,NORMAL
r-02834,2026-07-11T19:45:52Z,home-035,125,240,100,well_pump,Well water pump,outdoor,critical,1,ON,0.765,3.19,24.32,75.68,NORMAL
r-02835,2026-07-11T19:45:52Z,home-035,125,240,100,space_heater,Plug-in space heater,indoor,comfort,1.5,ON,0.934,3.89,24.32,75.68,NORMAL
r-02836,2026-07-11T19:45:52Z,home-035,125,240,100,dishwasher,Dishwasher,indoor,flexible,1.2,OFF,0,0,24.32,75.68,NORMAL
r-02837,2026-07-11T19:45:52Z,home-035,125,240,100,heat_pump,Heat pump HVAC,outdoor,comfort,3.5,ON,1.993,8.3,24.32,75.68,NORMAL
r-02838,2026-07-11T19:45:52Z,home-035,125,240,100,microwave,Microwave,indoor,user_driven,1.2,OFF,0,0,24.32,75.68,NORMAL
r-02839,2026-07-11T19:45:52Z,home-035,125,240,100,pool_pump,Pool pump,outdoor,deferable,1.1,ON,0.917,3.82,24.32,75.68,NORMAL
r-02840,2026-07-11T22:10:02Z,home-035,125,240,100,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.19,0.79,20.68,79.32,NORMAL
r-02841,2026-07-11T22:10:02Z,home-035,125,240,100,lighting,Lighting circuits,indoor,critical,0.5,ON,0.308,1.28,20.68,79.32,NORMAL
r-02842,2026-07-11T22:10:02Z,home-035,125,240,100,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.375,1.56,20.68,79.32,NORMAL
r-02843,2026-07-11T22:10:02Z,home-035,125,240,100,outdoor_lighting,Outdoor / landscape lighting,outdoor,flexible,0.3,OFF,0,0,20.68,79.32,NORMAL
r-02844,2026-07-11T22:10:02Z,home-035,125,240,100,well_pump,Well water pump,outdoor,critical,1,ON,0.782,3.26,20.68,79.32,NORMAL
r-02845,2026-07-11T22:10:02Z,home-035,125,240,100,space_heater,Plug-in space heater,indoor,comfort,1.5,OFF,0,0,20.68,79.32,NORMAL
r-02846,2026-07-11T22:10:02Z,home-035,125,240,100,dishwasher,Dishwasher,indoor,flexible,1.2,OFF,0,0,20.68,79.32,NORMAL
r-02847,2026-07-11T22:10:02Z,home-035,125,240,100,heat_pump,Heat pump HVAC,outdoor,comfort,3.5,ON,3.309,13.79,20.68,79.32,NORMAL
r-02848,2026-07-11T22:10:02Z,home-035,125,240,100,microwave,Microwave,indoor,user_driven,1.2,OFF,0,0,20.68,79.32,NORMAL
r-02849,2026-07-11T22:10:02Z,home-035,125,240,100,pool_pump,Pool pump,outdoor,deferable,1.1,OFF,0,0,20.68,79.32,NORMAL
r-02850,2026-07-11T00:15:26Z,home-036,100,240,80,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.164,0.68,5.35,74.65,NORMAL
r-02851,2026-07-11T00:15:26Z,home-036,100,240,80,lighting,Lighting circuits,indoor,critical,0.5,ON,0.454,1.89,5.35,74.65,NORMAL
r-02852,2026-07-11T00:15:26Z,home-036,100,240,80,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.552,2.3,5.35,74.65,NORMAL
r-02853,2026-07-11T00:15:26Z,home-036,100,240,80,dishwasher,Dishwasher,indoor,flexible,1.2,OFF,0,0,5.35,74.65,NORMAL
r-02854,2026-07-11T00:15:26Z,home-036,100,240,80,computer_office,Home office / computers,indoor,user_driven,0.35,OFF,0,0,5.35,74.65,NORMAL
r-02855,2026-07-11T00:15:26Z,home-036,100,240,80,pool_pump,Pool pump,outdoor,deferable,1.1,OFF,0,0,5.35,74.65,NORMAL
r-02856,2026-07-11T00:15:26Z,home-036,100,240,80,outdoor_lighting,Outdoor / landscape lighting,outdoor,flexible,0.3,OFF,0,0,5.35,74.65,NORMAL
r-02857,2026-07-11T00:15:26Z,home-036,100,240,80,washer,Washing machine,indoor,flexible,0.7,OFF,0,0,5.35,74.65,NORMAL
r-02858,2026-07-11T00:15:26Z,home-036,100,240,80,freezer,Chest freezer,indoor,critical,0.15,ON,0.113,0.47,5.35,74.65,NORMAL
r-02859,2026-07-11T00:15:26Z,home-036,100,240,80,tv_entertainment,TV & entertainment,indoor,user_driven,0.25,OFF,0,0,5.35,74.65,NORMAL
r-02860,2026-07-11T06:30:14Z,home-036,100,240,80,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.144,0.6,3.65,76.35,NORMAL
r-02861,2026-07-11T06:30:14Z,home-036,100,240,80,lighting,Lighting circuits,indoor,critical,0.5,ON,0.305,1.27,3.65,76.35,NORMAL
r-02862,2026-07-11T06:30:14Z,home-036,100,240,80,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.334,1.39,3.65,76.35,NORMAL
r-02863,2026-07-11T06:30:14Z,home-036,100,240,80,dishwasher,Dishwasher,indoor,flexible,1.2,OFF,0,0,3.65,76.35,NORMAL
r-02864,2026-07-11T06:30:14Z,home-036,100,240,80,computer_office,Home office / computers,indoor,user_driven,0.35,OFF,0,0,3.65,76.35,NORMAL
r-02865,2026-07-11T06:30:14Z,home-036,100,240,80,pool_pump,Pool pump,outdoor,deferable,1.1,OFF,0,0,3.65,76.35,NORMAL
r-02866,2026-07-11T06:30:14Z,home-036,100,240,80,outdoor_lighting,Outdoor / landscape lighting,outdoor,flexible,0.3,OFF,0,0,3.65,76.35,NORMAL
r-02867,2026-07-11T06:30:14Z,home-036,100,240,80,washer,Washing machine,indoor,flexible,0.7,OFF,0,0,3.65,76.35,NORMAL
r-02868,2026-07-11T06:30:14Z,home-036,100,240,80,freezer,Chest freezer,indoor,critical,0.15,ON,0.094,0.39,3.65,76.35,NORMAL
r-02869,2026-07-11T06:30:14Z,home-036,100,240,80,tv_entertainment,TV & entertainment,indoor,user_driven,0.25,OFF,0,0,3.65,76.35,NORMAL
r-02870,2026-07-11T08:45:38Z,home-036,100,240,80,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.114,0.47,9.85,70.15,NORMAL
r-02871,2026-07-11T08:45:38Z,home-036,100,240,80,lighting,Lighting circuits,indoor,critical,0.5,ON,0.451,1.88,9.85,70.15,NORMAL
r-02872,2026-07-11T08:45:38Z,home-036,100,240,80,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.466,1.94,9.85,70.15,NORMAL
r-02873,2026-07-11T08:45:38Z,home-036,100,240,80,dishwasher,Dishwasher,indoor,flexible,1.2,ON,0.92,3.83,9.85,70.15,NORMAL
r-02874,2026-07-11T08:45:38Z,home-036,100,240,80,computer_office,Home office / computers,indoor,user_driven,0.35,ON,0.288,1.2,9.85,70.15,NORMAL
r-02875,2026-07-11T08:45:38Z,home-036,100,240,80,pool_pump,Pool pump,outdoor,deferable,1.1,OFF,0,0,9.85,70.15,NORMAL
r-02876,2026-07-11T08:45:38Z,home-036,100,240,80,outdoor_lighting,Outdoor / landscape lighting,outdoor,flexible,0.3,OFF,0,0,9.85,70.15,NORMAL
r-02877,2026-07-11T08:45:38Z,home-036,100,240,80,washer,Washing machine,indoor,flexible,0.7,OFF,0,0,9.85,70.15,NORMAL
r-02878,2026-07-11T08:45:38Z,home-036,100,240,80,freezer,Chest freezer,indoor,critical,0.15,ON,0.126,0.53,9.85,70.15,NORMAL
r-02879,2026-07-11T08:45:38Z,home-036,100,240,80,tv_entertainment,TV & entertainment,indoor,user_driven,0.25,OFF,0,0,9.85,70.15,NORMAL
r-02880,2026-07-11T12:00:23Z,home-036,100,240,80,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.189,0.79,10.44,69.56,NORMAL
r-02881,2026-07-11T12:00:23Z,home-036,100,240,80,lighting,Lighting circuits,indoor,critical,0.5,ON,0.432,1.8,10.44,69.56,NORMAL
r-02882,2026-07-11T12:00:23Z,home-036,100,240,80,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.446,1.86,10.44,69.56,NORMAL
r-02883,2026-07-11T12:00:23Z,home-036,100,240,80,dishwasher,Dishwasher,indoor,flexible,1.2,OFF,0,0,10.44,69.56,NORMAL
r-02884,2026-07-11T12:00:23Z,home-036,100,240,80,computer_office,Home office / computers,indoor,user_driven,0.35,ON,0.314,1.31,10.44,69.56,NORMAL
r-02885,2026-07-11T12:00:23Z,home-036,100,240,80,pool_pump,Pool pump,outdoor,deferable,1.1,ON,1.003,4.18,10.44,69.56,NORMAL
r-02886,2026-07-11T12:00:23Z,home-036,100,240,80,outdoor_lighting,Outdoor / landscape lighting,outdoor,flexible,0.3,OFF,0,0,10.44,69.56,NORMAL
r-02887,2026-07-11T12:00:23Z,home-036,100,240,80,washer,Washing machine,indoor,flexible,0.7,OFF,0,0,10.44,69.56,NORMAL
r-02888,2026-07-11T12:00:23Z,home-036,100,240,80,freezer,Chest freezer,indoor,critical,0.15,ON,0.121,0.5,10.44,69.56,NORMAL
r-02889,2026-07-11T12:00:23Z,home-036,100,240,80,tv_entertainment,TV & entertainment,indoor,user_driven,0.25,OFF,0,0,10.44,69.56,NORMAL
r-02890,2026-07-11T17:30:16Z,home-036,100,240,80,refrigerator,Refrigerator,indoor,critical,0.2,ON,0.153,0.64,13.86,66.14,NORMAL
r-02891,2026-07-11T17:30:16Z,home-036,100,240,80,lighting,Lighting circuits,indoor,critical,0.5,ON,0.327,1.36,13.86,66.14,NORMAL
r-02892,2026-07-11T17:30:16Z,home-036,100,240,80,medical_load,Medical / essential device,indoor,critical,0.6,ON,0.562,2.34,13.86,66.14,NORMAL
r-02893,2026-07-11T17:30:16Z,home-036,100,240,80,dishwasher,Dishwasher,indoor,flexible,1.2,ON,1.133,4.72,13.86,66.14,NORMAL
